PRIORITY,TYPE,SUBTYPE,RISK_ASSESSMENT,VALUES,UNITS,STUDY_TYPE,EXPOSURE_ROUTE,SPECIES,SOURCE,DETAILS
6,LC50,-,mortality:acute,14.5,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.11,mg/L,static,-,common eel,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,9.4,mg/L,static,-,walking catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0009,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,10,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,20,ppm,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0003,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.27,mg/L,static,-,indian catfish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0004,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.091,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.133,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.09,mg/L,static,-,green fish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.277,mg/L,static,-,baltic prawn,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.51,mg/L,aquatic - not reported,-,cyclopoid copepod,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,14.5,mg/L,static,-,japanese medaka,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.155,mg/L,static,-,stonefly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,27.2,mg/L,renewal,-,argentine toad,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.07,mg/L,static,-,yellowtail,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.021,mg/L,static,-,aquatic sowbug,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0003,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,430,ppm,"environmental, unspecified",-,brown ear tick,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,19.4,mg/L,static,-,paper pondshell,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,5.94,mg/L,static,-,"carp, hawk fish",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.362,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,2.19,mg/L,static,-,zebra danio,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,152.4,ppm,spray,-,thai honey bee,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.5,mg/L,static,-,mosquito,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0003,mg/L,static,-,water flea,ECOTOX,ECOTOX Details
6,LC50,-,mortality:chronic,3.11,mg/L,static,-,carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.08,mg/L,flow-through,-,"agohaze, goby",ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.25,mg/L,static,-,bluegill,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.01,mg/L,aquatic - not reported,-,amphipod,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,0.29,ug/eu,"environmental, unspecified",-,red carpenter ant,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.15,mg/L,flow-through,-,green fish,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0013,mg/L,static,-,caddisfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0104,mg/L,renewal,-,amphipod,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.092,mg/L,static,-,common eel,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,23.76,mg/L,static,-,rohu,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,6.1,mg/L,static,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,4.8,mg/L,aquatic - not reported,-,european physa,ECOTOX,ECOTOX Details
-1,LC50,-,mortality:acute,23.3917,mg/L/m2,immersion,-,mallard duck,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,33.6,mg/L,static,-,rohu,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.14,mg/L,static,-,dragonfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.3,mg/L,static,-,mollies,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.055,mg/L,static,-,mayfly,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,1.65,mg/L,static,-,rainbow trout,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.0258689,mg/L,static,-,scud,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,3.18,mg/L,static,-,common carp,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.08,mg/L,static,-,common eel,ECOTOX,ECOTOX Details
6,LC50,-,mortality:acute,0.19,mg/L,flow-through,-,green fish,ECOTOX,ECOTOX Details
5,LC50,-,acute,8,mg/kg-day,oral,-,mallard duck,EFSA,EFSA details
5,LC50,-,ecotox,0.27,mg/L,-,-,bluegill,EFSA,EFSA details
5,LC50,-,ecotox,65,mg/kg,-,-,tiger worm,EFSA,EFSA details
6,LC60,-,mortality:acute,13.133,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC60,-,mortality:acute,10.93,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC60,-,mortality:acute,27.54,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC60,-,mortality:acute,10.831,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC60,-,mortality:acute,11.549,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC60,-,mortality:acute,2.65,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC60,-,mortality:acute,18.971,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC60,-,mortality:acute,21.3,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC60,-,mortality:acute,5.019,mg/L,static,-,"wels, european catfish",ECOTOX,ECOTOX Details
6,LC60,-,mortality:acute,30.2,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC60,-,mortality:acute,18.05,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC60,-,mortality:acute,12.14,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC60,-,mortality:acute,15.1,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC60,-,mortality:acute,7.75,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC60,-,mortality:acute,40.5,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC60,-,mortality:acute,5.03,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC60,-,mortality:acute,39.5,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,58.3,mg/L,static,-,green swordtail,ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,12.03,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,8,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,6.163,mg/L,static,-,"wels, european catfish",ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,30.26,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,19.96,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,31.3,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,47.7,mg/L,static,-,green swordtail,ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,14.606,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,74.7,mg/L,static,-,green swordtail,ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,15.8,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,18,mg/L,static,-,green swordtail,ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,21.025,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,13.34,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,2.79,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,43.36,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,5.22,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,11.4,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,41.7,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,23.6,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC70,-,mortality:acute,12.708,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC80,-,mortality:acute,13.433,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC80,-,mortality:acute,14.76,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC80,-,mortality:acute,22.19,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC80,-,mortality:acute,33.45,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC80,-,mortality:acute,11.96,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC80,-,mortality:acute,14.065,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC80,-,mortality:acute,5.45,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC80,-,mortality:acute,23.428,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC80,-,mortality:acute,7.837,mg/L,static,-,"wels, european catfish",ECOTOX,ECOTOX Details
6,LC80,-,mortality:acute,16.329,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC80,-,mortality:acute,26.2,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC80,-,mortality:acute,47.87,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC80,-,mortality:acute,16.7,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC80,-,mortality:acute,43.1,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC80,-,mortality:acute,32.7,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC80,-,mortality:acute,2.95,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC80,-,mortality:acute,8.28,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,1.34,mg/L,static,-,kutum,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,61.3,mg/L,static,-,green swordtail,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,15.946,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,37.87,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,0.443,mg/L,static,-,white shrimp,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,26.762,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,63,mg/L,dipped or soaked,-,latania scale ,ECOTOX,ECOTOX Details
6,LC90,-,mortality:chronic,1600,mg/L,"environmental, unspecified",-,american dog tick,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,20.11,mg/L,static,-,grass carp,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,82.3,mg/L,static,-,green swordtail,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,16.71,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,18.719,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC90,-,mortality:chronic,1100,mg/L,"environmental, unspecified",-,lone star tick,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,0.37,mg/L,static,-,white shrimp,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,93.5,mg/L,static,-,green swordtail,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,0.045,mg/L,static,-,mesa silverside,ECOTOX,ECOTOX Details
6,LC90,-,mortality:chronic,7.1,mg/L,"environmental, unspecified",-,brown dog tick,ECOTOX,ECOTOX Details
6,LC90,-,mortality:chronic,64,mg/L,"environmental, unspecified",-,lone star tick,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,12.73,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,220900,mg/L,dipped or soaked,-,mite,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,17.8,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,0.447,mg/L,static,-,baltic prawn,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,25.28,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,24.758,mg/L,renewal,-,shirbout,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,15.38,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,7340,ppm,"environmental, unspecified",-,predatory mite,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,34.5,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC90,-,mortality:chronic,0.8,mg/L,"environmental, unspecified",-,brown dog tick,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,14.958,mg/L,renewal,-,shirbout,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,5.76,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,0.342,mg/L,static,-,white shrimp,ECOTOX,ECOTOX Details
6,LC90,-,mortality:chronic,1300,mg/L,"environmental, unspecified",-,american dog tick,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,23.4,mg/L,static,-,green swordtail,ECOTOX,ECOTOX Details
6,LC90,-,mortality:chronic,930,mg/L,"environmental, unspecified",-,lone star tick,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,16.98,mg/L,static,-,grass carp,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,45.1,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,17.78,mg/L,static,-,snail,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,0.36,mg/L,static,-,white shrimp,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,54.14,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,21.87,mg/L,static,-,grass carp,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,16.011,mg/L,renewal,-,shirbout,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,3.18,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC90,-,mortality:chronic,64,mg/L,"environmental, unspecified",-,lone star tick,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,12.057,mg/L,static,-,kutum,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,0.404,mg/L,static,-,baltic prawn,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,4.954,mg/L,static,-,kutum,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,8.69,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC90,-,mortality:chronic,69,ppm,"environmental, unspecified",-,american dog tick,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,25.859,mg/L,renewal,-,shirbout,ECOTOX,ECOTOX Details
6,LC90,-,mortality:chronic,6.4,mg/L,"environmental, unspecified",-,american dog tick,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,0.557,mg/L,static,-,baltic prawn,ECOTOX,ECOTOX Details
6,LC90,-,mortality:chronic,200,mg/L,"environmental, unspecified",-,brown dog tick,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,0.8,mg/L,static,-,kutum,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,18.97,mg/L,static,-,grass carp,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,10.936,mg/L,static,-,"wels, european catfish",ECOTOX,ECOTOX Details
6,LC90,-,mortality:chronic,220,mg/L,"environmental, unspecified",-,brown dog tick,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,29.8,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC90,-,mortality:chronic,69,mg/L,"environmental, unspecified",-,american dog tick,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,2.52,mg/L,aquatic - not reported,-,nile tilapia,ECOTOX,ECOTOX Details
6,LC90,-,mortality:acute,0.362,mg/L,static,-,baltic prawn,ECOTOX,ECOTOX Details
6,LC90,-,mortality:chronic,8800,ppm,direct,-,wireworm,ECOTOX,ECOTOX Details
6,LC95,-,mortality:acute,2.21,ppm,"environmental, unspecified",-,parasitic nematode,ECOTOX,ECOTOX Details
6,LC95,-,mortality:chronic,3.46,ppm,"environmental, unspecified",-,melon fly,ECOTOX,ECOTOX Details
6,LC95,-,mortality:chronic,1.89,ppm,"environmental, unspecified",-,oriental fruit fly ,ECOTOX,ECOTOX Details
6,LC95,-,mortality:chronic,1.81,ppm,"environmental, unspecified",-,mediterranean fruit fly,ECOTOX,ECOTOX Details
6,LC95,-,mortality:acute,0.07,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LC95,-,mortality:acute,2.87,ppm,"environmental, unspecified",-,parasitic nematode,ECOTOX,ECOTOX Details
6,LC99,-,mortality:acute,24.396,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC99,-,mortality:acute,119,mg/L,static,-,green swordtail,ECOTOX,ECOTOX Details
6,LC99,-,mortality:acute,34.679,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC99,-,mortality:acute,32.62,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC99,-,mortality:acute,3.72,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC99,-,mortality:acute,20.002,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC99,-,mortality:acute,20.414,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LC99,-,mortality:acute,21.36,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC99,-,mortality:acute,30.8,mg/L,static,-,green swordtail,ECOTOX,ECOTOX Details
6,LC99,-,mortality:acute,80.1,mg/L,static,-,green swordtail,ECOTOX,ECOTOX Details
6,LC99,-,mortality:acute,6.5,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC99,-,mortality:acute,115,mg/L,static,-,green swordtail,ECOTOX,ECOTOX Details
6,LC99,-,mortality:acute,38.9,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC99,-,mortality:acute,20.5,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC99,-,mortality:acute,69.01,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC99,-,mortality:acute,38.4,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC99,-,mortality:acute,48.36,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LC99,-,mortality:acute,49.8,mg/L,static,-,blue or 3-spot gourami,ECOTOX,ECOTOX Details
6,LC99,-,mortality:acute,9.64,mg/L,static,-,shark catfish,ECOTOX,ECOTOX Details
6,LC99,-,mortality:acute,14.55,mg/L,renewal,-,southern platyfish,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,4,mg/L,aquatic - not reported,-,mosquitofish,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.0001,mg/L,renewal,-,water flea,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.0917,mg/L,renewal,-,midge,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,7.9,ppm,soil,-,earthworm,ECOTOX,ECOTOX Details
6,LD0,-,mortality:chronic,1.87,mg/L,renewal,-,nile tilapia,ECOTOX,ECOTOX Details
6,LD0,-,mortality:chronic,2,mg/L,renewal,-,nile tilapia,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,2,mg/kg-day,oral,-,sheep,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.0001,mg/L,renewal,-,midge,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,100,ppm,"environmental, unspecified",-,field cricket,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,10,mg/L,static,-,grass carp,ECOTOX,ECOTOX Details
6,LD0,-,mortality:chronic,251,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,35,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD0,-,mortality:chronic,8.2,mg/kg,oral,-,house mouse,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.0011,mg/L,renewal,-,scud,ECOTOX,ECOTOX Details
-1,LD0,-,mortality:acute,85,ppm,oral,-,japanese quail,ECOTOX,ECOTOX Details
6,LD0,-,mortality:chronic,0,mg/L,renewal,-,common carp,ECOTOX,ECOTOX Details
-1,LD0,-,mortality:acute,45,ppm,oral,-,japanese quail,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.0129,mg/L,renewal,-,mummichog,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.1066,mg/L,renewal,-,midge,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.002,mg/L,static,-,yellow fever mosquito,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.0001,mg/L,renewal,-,water flea,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,500,ppm,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,6.82,mg/L,static,-,"oligochaete, worm",ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.92,mg/L,renewal,-,asiatic clam,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.2,mg/L,renewal,-,rainbow trout,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,100,ppm,spray,-,honey bee,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.0112085,g/m2,aquatic - not reported,-,fathead minnow,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,5,mg/L,static,-,foothill yellow-legged frog,ECOTOX,ECOTOX Details
-1,LD0,-,mortality:chronic,1600,ppm,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD0,-,mortality:chronic,1.1,mg/kg,oral,-,red-winged blackbird,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.1217,mg/L,renewal,-,midge,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,1,mg/kg,oral,-,goose,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,2000,mg/kg,"environmental, unspecified",-,southern cattle tick,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.45,mg/L,static,-,largemouth bass,ECOTOX,ECOTOX Details
-1,LD0,-,mortality:chronic,1600,ppm,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,20,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.0149,mg/L,renewal,-,midge,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.0004,mg/L,renewal,-,water flea,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,62.5,ppm,direct,-,earthworm,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.0479,mg/L,renewal,-,midge,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,1,mg/L,static,-,western mosquitofish,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,6.48,mg/L,static,-,"turbellarian, flatworm",ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,598,ppm,hand spray,-,american robin,ECOTOX,ECOTOX Details
6,LD0,-,mortality:chronic,0.12,mg/L,aquatic - not reported,-,common carp,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.1046,mg/L,renewal,-,midge,ECOTOX,ECOTOX Details
6,LD0,-,mortality:chronic,0.28,mg/kg,oral,-,red-winged blackbird,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,1000,ppm,spray,-,chilean predatory mite,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.0002,mg/L,renewal,-,midge,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.0002,mg/L,renewal,-,water flea,ECOTOX,ECOTOX Details
6,LD0,-,mortality:chronic,161,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.0011,mg/L,renewal,-,midge,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,500,ppm,spray,-,parasitic wasp,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.25,mg/kg,oral,-,golden hamster,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.0006,mg/L,renewal,-,midge,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,7.6,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,1,mg/L,aquatic - not reported,-,midge,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,30,mg/kg,intraperitoneal,-,house mouse,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,250,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.003,mg/L,lotic ,-,fathead minnow,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.0001,mg/L,renewal,-,midge,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.0048,mg/L,renewal,-,midge,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.0017,mg/L,renewal,-,water flea,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.0007,mg/L,renewal,-,scud,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.003,mg/L,flow-through,-,fathead minnow,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,25,mg/kg,intraperitoneal,-,house mouse,ECOTOX,ECOTOX Details
6,LD0,-,mortality:chronic,10,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,35,mg/kg,oral,-,house mouse,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,1.73,mg/L,renewal,-,polychaete worm,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,1.5,mg/kg,oral,-,clay-colored robin,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,10,mg/L,static,-,snail,ECOTOX,ECOTOX Details
